Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
23.4	2	1	41	FullDelay	18.2	1.82e+07	3	0
23.5	12	1	54	LastDelay	0	0	1	0
23.5	12	1	54	FullDelay	0	0	1	0
23.8005	9	1	60	LastDelay	0.00046737	467.37	1	2
23.8005	9	1	60	FullDelay	0.00046737	467.37	1	2
24.0031	2	1	47	LastDelay	0.00311769	3117.69	1	6
24.0031	2	1	47	FullDelay	18.2031	1.82031e+07	3	6
24.2	3	1	52	LastDelay	0	0	1	0
24.2	3	1	52	FullDelay	0	0	1	0
24.5	9	1	61	LastDelay	0	0	1	0
24.5	9	1	61	FullDelay	0	0	1	0
24.6025	9	1	55	LastDelay	0.302525	302525	1	8
24.6025	9	1	55	FullDelay	2.30252	2.30252e+06	3	8
24.8	12	1	55	LastDelay	0	0	1	0
24.8	12	1	55	FullDelay	0	0	1	0
24.9046	9	1	58	LastDelay	0.504594	504594	1	8
24.9046	9	1	58	FullDelay	1.90459	1.90459e+06	2	8
25.1	9	1	62	LastDelay	0	0	1	0
25.1	9	1	62	FullDelay	0	0	1	0
25.5033	9	1	48	LastDelay	0.00330751	3307.51	1	4
25.5033	9	1	48	FullDelay	8.00331	8.00331e+06	9	4
25.6	9	1	63	LastDelay	0	0	1	0
25.6	9	1	63	FullDelay	0	0	1	0
25.8	3	1	53	LastDelay	0	0	1	0
25.8	3	1	53	FullDelay	0	0	1	0
25.8005	9	1	30	LastDelay	0.00046737	467.37	1	2
25.8005	9	1	30	FullDelay	16.5005	1.65005e+07	17	2
25.9	12	1	48	LastDelay	0	0	1	0
25.9	12	1	48	FullDelay	9.2	9.2e+06	4	0
25.9005	3	1	5	LastDelay	0.000467386	467.386	1	2
25.9005	3	1	5	FullDelay	25.3005	2.53005e+07	19	2
25.9005	12	1	5	LastDelay	1.00047	1.00047e+06	1	2
25.9005	12	1	5	FullDelay	25.3005	2.53005e+07	19	2
26.1	9	1	64	LastDelay	0	0	1	0
26.1	9	1	64	FullDelay	0	0	1	0
26.1	12	1	56	LastDelay	0	0	1	0
26.1	12	1	56	FullDelay	0	0	1	0
26.3011	2	1	72	LastDelay	0.00110133	1101.33	1	4
26.3011	2	1	72	FullDelay	12.9011	1.29011e+07	2	4
26.4005	9	1	65	LastDelay	0.00046653	466.53	1	2
26.4005	9	1	65	FullDelay	0.00046653	466.53	1	2
27	9	1	69	LastDelay	0	0	1	0
27	9	1	69	FullDelay	0	0	1	0
27.0024	2	1	79	LastDelay	0.00242099	2420.99	1	8
27.0024	2	1	79	FullDelay	12.9024	1.29024e+07	2	8
27.4	3	1	54	LastDelay	0	0	1	0
27.4	3	1	54	FullDelay	0	0	1	0
27.5	12	1	58	LastDelay	0	0	1	0
27.5	12	1	58	FullDelay	0	0	1	0
27.6005	12	1	9	LastDelay	0.000466979	466.979	1	2
27.6005	12	1	9	FullDelay	26.0005	2.60005e+07	19	2
27.6088	2	1	85	LastDelay	0.00878841	8788.41	1	7
27.6088	2	1	85	FullDelay	12.9088	1.29088e+07	2	7
27.8	9	1	72	LastDelay	0	0	1	0
27.8	9	1	72	FullDelay	0	0	1	0
28.3008	9	1	67	LastDelay	0.000764497	764.497	1	3
28.3008	9	1	67	FullDelay	1.50076	1.50076e+06	3	3
28.7	9	1	74	LastDelay	0	0	1	0
28.7	9	1	74	FullDelay	0	0	1	0
28.8	12	1	59	LastDelay	0	0	1	0
28.8	12	1	59	FullDelay	0	0	1	0
28.8018	9	1	23	LastDelay	0.00176686	1766.86	1	6
28.8018	9	1	23	FullDelay	21.9018	2.19018e+07	24	6
28.8018	12	1	23	LastDelay	0.901767	901767	1	6
28.8018	12	1	23	FullDelay	21.8018	2.18018e+07	14	6
28.9	3	1	55	LastDelay	0	0	1	0
28.9	3	1	55	FullDelay	0	0	1	0
29.6	9	1	76	LastDelay	0	0	1	0
29.6	9	1	76	FullDelay	0	0	1	0
29.6036	12	1	30	LastDelay	0.303615	303615	1	9
29.6036	12	1	30	FullDelay	19.7036	1.97036e+07	13	9
30	12	1	61	LastDelay	0	0	1	0
30	12	1	61	FullDelay	0	0	1	0
30.0005	3	1	35	LastDelay	0.000467239	467.239	1	2
30.0005	3	1	35	FullDelay	18.0005	1.80005e+07	11	2
