Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
11.2067	9	1	12	LastDelay	1.70674	1.70674e+06	1	7
11.2067	9	1	12	FullDelay	8.80674	8.80674e+06	4	7
11.2067	12	1	12	LastDelay	0.806743	806743	1	7
11.2067	12	1	12	FullDelay	8.80674	8.80674e+06	4	7
11.2067	3	1	12	LastDelay	1.70674	1.70674e+06	1	7
11.2067	3	1	12	FullDelay	8.80674	8.80674e+06	4	7
11.2092	6	1	12	LastDelay	0.00919324	9193.24	1	8
11.2092	6	1	12	FullDelay	9.90919	9.90919e+06	3	8
11.2512	5	1	41	LastDelay	0.951183	951183	1	3
11.2512	5	1	41	FullDelay	5.65118	5.65118e+06	4	3
11.3011	9	1	13	LastDelay	1.70113	1.70113e+06	1	6
11.3011	9	1	13	FullDelay	8.80113	8.80113e+06	4	6
11.3011	12	1	13	LastDelay	0.801126	801126	1	6
11.3011	12	1	13	FullDelay	8.80113	8.80113e+06	4	6
11.3517	15	1	48	LastDelay	0.00165601	1656.01	1	5
11.3517	15	1	48	FullDelay	6.35166	6.35166e+06	3	5
11.3522	10	1	78	LastDelay	0.00215685	2156.85	1	4
11.3522	10	1	78	FullDelay	0.602157	602157	2	4
11.402	5	1	49	LastDelay	1.00195	1.00195e+06	1	4
11.402	5	1	49	FullDelay	4.90195	4.90195e+06	4	4
11.4028	15	1	49	LastDelay	0.00279614	2796.14	1	8
11.4028	15	1	49	FullDelay	6.3528	6.3528e+06	3	8
11.5	10	1	84	LastDelay	0	0	1	0
11.5	10	1	84	FullDelay	0	0	1	0
11.5022	15	1	52	LastDelay	0.0021923	2192.3	1	8
11.5022	15	1	52	FullDelay	6.30219	6.30219e+06	3	8
11.5518	15	1	53	LastDelay	0.00181045	1810.45	1	5
11.5518	15	1	53	FullDelay	6.30181	6.30181e+06	3	5
11.6	5	1	81	LastDelay	0	0	1	0
11.6	5	1	81	FullDelay	0	0	1	0
11.6005	15	1	54	LastDelay	0.000467285	467.285	1	2
11.6005	15	1	54	FullDelay	6.30047	6.30047e+06	3	2
11.7555	10	1	80	LastDelay	0.00554251	5542.51	1	9
11.7555	10	1	80	FullDelay	0.705543	705543	2	9
11.7561	15	1	57	LastDelay	0.00611305	6113.05	1	8
11.7561	15	1	57	FullDelay	6.30611	6.30611e+06	3	8
11.8	10	1	85	LastDelay	0	0	1	0
11.8	10	1	85	FullDelay	0	0	1	0
11.852	5	1	63	LastDelay	0.751979	751979	1	7
11.852	5	1	63	FullDelay	2.45198	2.45198e+06	2	7
11.8529	15	1	63	LastDelay	0.00285016	2850.16	1	5
11.8529	15	1	63	FullDelay	6.10285	6.10285e+06	3	5
11.9	5	1	85	LastDelay	0	0	1	0
