Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
85.7006	9	1	26	FullDelay	78.3006	7.83006e+07	13	4
87.2076	12	1	392	LastDelay	0.00760968	7609.68	1	8
87.2076	12	1	392	FullDelay	0.00760968	7609.68	1	8
90.5015	9	1	116	LastDelay	0.0015009	1500.9	1	9
90.5015	9	1	116	FullDelay	25.4015	2.54015e+07	3	9
90.7027	9	1	119	LastDelay	0.00267234	2672.34	1	11
90.7027	9	1	119	FullDelay	18.9027	1.89027e+07	3	11
90.9005	9	1	121	LastDelay	0.00046737	467.37	1	2
90.9005	9	1	121	FullDelay	18.9005	1.89005e+07	3	2
91.9013	9	1	132	LastDelay	0.00130891	1308.91	1	4
91.9013	9	1	132	FullDelay	18.8013	1.88013e+07	3	4
92.8021	12	1	64	LastDelay	0.00208339	2083.39	1	10
92.8021	12	1	64	FullDelay	84.2021	8.42021e+07	5	10
93.1005	9	1	145	LastDelay	0.000546342	546.342	1	3
93.1005	9	1	145	FullDelay	18.7005	1.87005e+07	3	3
94.5019	9	1	160	LastDelay	0.00190522	1905.22	1	4
94.5019	9	1	160	FullDelay	10.0019	1.00019e+07	2	4
94.7057	9	1	162	LastDelay	0.00567287	5672.86	1	9
94.7057	9	1	162	FullDelay	10.0057	1.00057e+07	2	9
95.0063	9	1	167	LastDelay	0.00630419	6304.19	1	9
95.0063	9	1	167	FullDelay	0.00630419	6304.19	1	9
95.4005	9	1	13	LastDelay	0.00046737	467.37	1	2
95.4005	9	1	13	FullDelay	92.9005	9.29005e+07	16	2
95.5005	9	1	18	LastDelay	0.00046737	467.37	1	2
95.5005	9	1	18	FullDelay	90.6005	9.06005e+07	15	2
95.7035	12	1	94	LastDelay	0.00354189	3541.89	1	7
95.7035	12	1	94	FullDelay	84.1035	8.41035e+07	5	7
96.4005	9	1	51	LastDelay	0.000546342	546.342	1	3
96.4005	9	1	51	FullDelay	84.0005	8.40005e+07	13	3
97.3038	12	1	110	LastDelay	0.00384322	3843.22	1	6
97.3038	12	1	110	FullDelay	84.1038	8.41038e+07	5	6
100.076	12	1	139	LastDelay	0.0760388	76038.8	1	2
100.076	12	1	139	FullDelay	71.876	7.1876e+07	4	2
